No	Mchn	EnNo		Name		Mode	IOMd	DateTime
00093	1	00000116	          	1	0	2015/09/23  18:53
00094	1	00000293	          	1	0	2015/09/23  18:54
00095	1	00000016	          	1	0	2015/09/23  19:06
00096	1	00000482	          	1	0	2015/09/23  19:07
00097	1	00000034	          	1	0	2015/09/23  19:07
00098	1	00000488	          	1	0	2015/09/23  19:08
00099	1	00000236	          	1	0	2015/09/23  19:12
00100	1	00000337	          	1	0	2015/09/23  19:12
00101	1	00000183	          	1	0	2015/09/23  19:14
00102	1	00000431	          	1	0	2015/09/23  19:16
00103	1	00000621	          	1	0	2015/09/23  19:16
00104	1	00000514	          	1	0	2015/09/23  19:18
00105	1	00000082	          	1	0	2015/09/23  19:22
00106	1	00000560	          	1	0	2015/09/23  19:22
00107	1	00000457	          	1	0	2015/09/23  19:23
00108	1	00000445	          	1	0	2015/09/23  19:23
00109	1	00000445	          	1	0	2015/09/23  19:23
00110	1	00000387	          	1	0	2015/09/23  19:24
00111	1	00000596	          	1	0	2015/09/23  19:24
00112	1	00000552	          	1	0	2015/09/23  19:27
00113	1	00000624	          	1	0	2015/09/23  19:32
00114	1	00000331	          	1	0	2015/09/23  19:33
00115	1	00000071	          	1	0	2015/09/23  19:33
00116	1	00000081	          	1	0	2015/09/23  19:34
00117	1	00000625	          	1	0	2015/09/23  19:34
00118	1	00000416	          	1	0	2015/09/23  19:34
00119	1	00000010	          	1	0	2015/09/23  19:34
00120	1	00000217	          	1	0	2015/09/23  19:36
00121	1	00000284	          	1	0	2015/09/23  19:36
00122	1	00000486	          	1	0	2015/09/23  19:36
00123	1	00000368	          	1	0	2015/09/23  19:37
00124	1	00000178	          	1	0	2015/09/23  19:38
00125	1	00000241	          	1	0	2015/09/23  19:38
00126	1	00000435	          	1	0	2015/09/23  19:38
00127	1	00000436	          	1	0	2015/09/23  19:38
00128	1	00000194	          	1	0	2015/09/23  19:38
00129	1	00000385	          	1	0	2015/09/23  19:39
00130	1	00000623	          	1	0	2015/09/23  19:39
00131	1	00000429	          	1	0	2015/09/23  19:39
00132	1	00000622	          	1	0	2015/09/23  19:39
00133	1	00000459	          	1	0	2015/09/23  19:39
00134	1	00000546	          	1	0	2015/09/23  19:40
00135	1	00000608	          	1	0	2015/09/23  19:40
00136	1	00000497	          	1	0	2015/09/23  19:40
00137	1	00000373	          	1	0	2015/09/23  19:41
00138	1	00000089	          	1	0	2015/09/23  19:42
00139	1	00000551	          	1	0	2015/09/23  19:42
00140	1	00000550	          	1	0	2015/09/23  19:42
00141	1	00000627	          	1	0	2015/09/23  19:42
00142	1	00000003	          	1	0	2015/09/23  19:43
00143	1	00000037	          	1	0	2015/09/23  19:43
00144	1	00000574	          	1	0	2015/09/23  19:43
00145	1	00000496	          	1	0	2015/09/23  19:43
00146	1	00000182	          	1	0	2015/09/23  19:44
00147	1	00000561	          	1	0	2015/09/23  19:45
00148	1	00000571	          	1	0	2015/09/23  19:45
00149	1	00000480	          	1	0	2015/09/23  19:45
00150	1	00000281	          	1	0	2015/09/23  19:48
00151	1	00000032	          	1	0	2015/09/23  19:48
00152	1	00000032	          	1	0	2015/09/23  19:48
00153	1	00000059	          	1	0	2015/09/23  19:49
00154	1	00000237	          	1	0	2015/09/23  19:49
00155	1	00000544	          	1	0	2015/09/23  19:49
00156	1	00000563	          	1	0	2015/09/23  19:51
00157	1	00000489	          	1	0	2015/09/23  19:51
00158	1	00000025	          	1	0	2015/09/23  19:52
00159	1	00000232	          	1	0	2015/09/23  19:52
00160	1	00000340	          	1	0	2015/09/23  19:52
00161	1	00000338	          	1	0	2015/09/23  19:53
00162	1	00000579	          	1	0	2015/09/23  19:53
00163	1	00000371	          	1	0	2015/09/23  19:54
00164	1	00000555	          	1	0	2015/09/23  19:54
00165	1	00000585	          	1	0	2015/09/23  19:55
00166	1	00000618	          	1	0	2015/09/23  19:55
00167	1	00000204	          	1	0	2015/09/23  19:55
00168	1	00000509	          	1	0	2015/09/23  19:55
00169	1	00000417	          	1	0	2015/09/23  19:55
00170	1	00000462	          	1	0	2015/09/23  19:55
00171	1	00000590	          	1	0	2015/09/23  19:55
00172	1	00000432	          	1	0	2015/09/23  19:55
00173	1	00000415	          	1	0	2015/09/23  19:55
00174	1	00000580	          	1	0	2015/09/23  19:56
00175	1	00000594	          	1	0	2015/09/23  19:56
00176	1	00000586	          	1	0	2015/09/23  19:56
00177	1	00000463	          	1	0	2015/09/23  19:56
00178	1	00000510	          	1	0	2015/09/23  19:56
00179	1	00000591	          	1	0	2015/09/23  19:56
00180	1	00000592	          	1	0	2015/09/23  19:56
00181	1	00000589	          	1	0	2015/09/23  19:56
00182	1	00000289	          	1	0	2015/09/23  19:57
00183	1	00000112	          	1	0	2015/09/23  19:57
00184	1	00000609	          	1	0	2015/09/23  19:57
00185	1	00000567	          	1	0	2015/09/23  19:57
00186	1	00000619	          	1	0	2015/09/23  19:57
00187	1	00000576	          	1	0	2015/09/23  19:57
00188	1	00000288	          	1	0	2015/09/23  19:57
00189	1	00000494	          	1	0	2015/09/23  19:59
00190	1	00000084	          	1	0	2015/09/23  20:02
00191	1	00000187	          	1	0	2015/09/23  20:16
00192	1	00000024	          	1	0	2015/09/23  21:53
00193	1	00000421	          	1	0	2015/09/24  02:10
00194	1	00000052	          	1	0	2015/09/24  02:55
00195	1	00000464	          	1	0	2015/09/24  02:58
00196	1	00000330	          	1	0	2015/09/24  03:10
00197	1	00000573	          	1	0	2015/09/24  03:13
00198	1	00000615	          	1	0	2015/09/24  03:13
00199	1	00000471	          	1	0	2015/09/24  03:14
00200	1	00000503	          	1	0	2015/09/24  03:15
00201	1	00000234	          	1	0	2015/09/24  03:16
00202	1	00000360	          	1	0	2015/09/24  03:16
00203	1	00000248	          	1	0	2015/09/24  03:16
00204	1	00000545	          	1	0	2015/09/24  03:16
00205	1	00000613	          	1	0	2015/09/24  03:16
00206	1	00000443	          	1	0	2015/09/24  03:16
00207	1	00000616	          	1	0	2015/09/24  03:18
00208	1	00000572	          	1	0	2015/09/24  03:19
00209	1	00000569	          	1	0	2015/09/24  03:19
00210	1	00000184	          	1	0	2015/09/24  03:21
00211	1	00000547	          	1	0	2015/09/24  03:21
00212	1	00000603	          	1	0	2015/09/24  03:21
00213	1	00000549	          	1	0	2015/09/24  03:21
00214	1	00000617	          	1	0	2015/09/24  03:22
00215	1	00000326	          	1	0	2015/09/24  03:22
00216	1	00000364	          	1	0	2015/09/24  03:22
00217	1	00000306	          	1	0	2015/09/24  03:24
00218	1	00000441	          	1	0	2015/09/24  03:27
00219	1	00000311	          	1	0	2015/09/24  03:27
00220	1	00000568	          	1	0	2015/09/24  03:27
00221	1	00000504	          	1	0	2015/09/24  03:27
00222	1	00000450	          	1	0	2015/09/24  03:27
00223	1	00000598	          	1	0	2015/09/24  03:27
00224	1	00000611	          	1	0	2015/09/24  03:28
00225	1	00000468	          	1	0	2015/09/24  03:28
00226	1	00000449	          	1	0	2015/09/24  03:30
00227	1	00000505	          	1	0	2015/09/24  03:30
00228	1	00000608	          	1	0	2015/09/24  03:30
00229	1	00000609	          	1	0	2015/09/24  03:30
00230	1	00000445	          	1	0	2015/09/24  03:31
00231	1	00000596	          	1	0	2015/09/24  03:31
00232	1	00000359	          	1	0	2015/09/24  03:31
00233	1	00000325	          	1	0	2015/09/24  03:31
00234	1	00000442	          	1	0	2015/09/24  03:31
00235	1	00000434	          	1	0	2015/09/24  03:31
00236	1	00000296	          	1	0	2015/09/24  03:31
00237	1	00000059	          	1	0	2015/09/24  03:32
00238	1	00000081	          	1	0	2015/09/24  03:32
00239	1	00000003	          	1	0	2015/09/24  03:32
00240	1	00000555	          	1	0	2015/09/24  03:32
00241	1	00000560	          	1	0	2015/09/24  03:32
00242	1	00000432	          	1	0	2015/09/24  03:32
00243	1	00000194	          	1	0	2015/09/24  03:32
00244	1	00000284	          	1	0	2015/09/24  03:32
00245	1	00000546	          	1	0	2015/09/24  03:32
00246	1	00000112	          	1	0	2015/09/24  03:32
00247	1	00000368	          	1	0	2015/09/24  03:32
00248	1	00000178	          	1	0	2015/09/24  03:32
00249	1	00000385	          	1	0	2015/09/24  03:32
00250	1	00000457	          	1	0	2015/09/24  03:32
00251	1	00000232	          	1	0	2015/09/24  03:32
00252	1	00000338	          	1	0	2015/09/24  03:33
00253	1	00000241	          	1	0	2015/09/24  03:33
00254	1	00000486	          	1	0	2015/09/24  03:33
00255	1	00000237	          	1	0	2015/09/24  03:33
00256	1	00000501	          	1	0	2015/09/24  03:33
00257	1	00000526	          	1	0	2015/09/24  03:33
00258	1	00000236	          	1	0	2015/09/24  03:33
00259	1	00000037	          	1	0	2015/09/24  03:33
00260	1	00000034	          	1	0	2015/09/24  03:33
00261	1	00000371	          	1	0	2015/09/24  03:33
00262	1	00000429	          	1	0	2015/09/24  03:33
00263	1	00000435	          	1	0	2015/09/24  03:33
00264	1	00000459	          	1	0	2015/09/24  03:33
00265	1	00000498	          	1	0	2015/09/24  03:33
00266	1	00000499	          	1	0	2015/09/24  03:34
00267	1	00000433	          	1	0	2015/09/24  03:34
00268	1	00000071	          	1	0	2015/09/24  03:34
00269	1	00000337	          	1	0	2015/09/24  03:34
00270	1	00000561	          	1	0	2015/09/24  03:34
00271	1	00000614	          	1	0	2015/09/24  03:34
00272	1	00000297	          	1	0	2015/09/24  03:34
00273	1	00000082	          	1	0	2015/09/24  03:35
00274	1	00000436	          	1	0	2015/09/24  03:35
00275	1	00000321	          	1	0	2015/09/24  03:35
00276	1	00000281	          	1	0	2015/09/24  03:35
00277	1	00000235	          	1	0	2015/09/24  03:35
00278	1	00000551	          	1	0	2015/09/24  03:35
00279	1	00000550	          	1	0	2015/09/24  03:35
00280	1	00000488	          	1	0	2015/09/24  03:36
00281	1	00000489	          	1	0	2015/09/24  03:36
00282	1	00000494	          	1	0	2015/09/24  03:36
00283	1	00000497	          	1	0	2015/09/24  03:36
00284	1	00000571	          	1	0	2015/09/24  03:36
00285	1	00000599	          	1	0	2015/09/24  03:36
00286	1	00000553	          	1	0	2015/09/24  03:36
00287	1	00000314	          	1	0	2015/09/24  03:36
00288	1	00000552	          	1	0	2015/09/24  03:36
00289	1	00000544	          	1	0	2015/09/24  03:36
00290	1	00000563	          	1	0	2015/09/24  03:37
00291	1	00000496	          	1	0	2015/09/24  03:37
00292	1	00000032	          	1	0	2015/09/24  03:37
00293	1	00000480	          	1	0	2015/09/24  03:37
00294	1	00000482	          	1	0	2015/09/24  03:37
00295	1	00000373	          	1	0	2015/09/24  03:37
00296	1	00000491	          	1	0	2015/09/24  03:37
00297	1	00000217	          	1	0	2015/09/24  03:37
00298	1	00000574	          	1	0	2015/09/24  03:37
00299	1	00000604	          	1	0	2015/09/24  03:37
00300	1	00000050	          	1	0	2015/09/24  03:38
00301	1	00000115	          	1	0	2015/09/24  03:38
00302	1	00000548	          	1	0	2015/09/24  03:38
00303	1	00000089	          	1	0	2015/09/24  03:38
00304	1	00000226	          	1	0	2015/09/24  03:39
00305	1	00000470	          	1	0	2015/09/24  03:39
00306	1	00000392	          	1	0	2015/09/24  03:39
00307	1	00000295	          	1	0	2015/09/24  03:40
00308	1	00000090	          	1	0	2015/09/24  03:40
00309	1	00000049	          	1	0	2015/09/24  03:40
00310	1	00000602	          	1	0	2015/09/24  03:40
00311	1	00000559	          	1	0	2015/09/24  03:40
00312	1	00000132	          	1	0	2015/09/24  03:41
00313	1	00000605	          	1	0	2015/09/24  03:41
00314	1	00000086	          	1	0	2015/09/24  03:41
00315	1	00000620	          	1	0	2015/09/24  03:41
00316	1	00000502	          	1	0	2015/09/24  03:41
00317	1	00000600	          	1	0	2015/09/24  03:42
00318	1	00000137	          	1	0	2015/09/24  03:46
00319	1	00000127	          	1	0	2015/09/24  03:46
00320	1	00000554	          	1	0	2015/09/24  03:47
00321	1	00000340	          	1	0	2015/09/24  03:49
00322	1	00000601	          	1	0	2015/09/24  03:49
00323	1	00000134	          	1	0	2015/09/24  03:50
00324	1	00000269	          	1	0	2015/09/24  03:50
00325	1	00000343	          	1	0	2015/09/24  03:52
00326	1	00000426	          	1	0	2015/09/24  03:52
00327	1	00000558	          	1	0	2015/09/24  03:52
00328	1	00000562	          	1	0	2015/09/24  03:54
00329	1	00000111	          	1	0	2015/09/24  03:55
00330	1	00000523	          	1	0	2015/09/24  03:55
00331	1	00000331	          	1	0	2015/09/24  03:57
00332	1	00000238	          	1	0	2015/09/24  03:57
00333	1	00000465	          	1	0	2015/09/24  03:57
00334	1	00000183	          	1	0	2015/09/24  03:57
00335	1	00000225	          	1	0	2015/09/24  04:05
00336	1	00000016	          	1	0	2015/09/24  04:11
00337	1	00000387	          	1	0	2015/09/24  04:11
00338	1	00000010	          	1	0	2015/09/24  04:11
00339	1	00000622	          	1	0	2015/09/24  04:11
00340	1	00000625	          	1	0	2015/09/24  04:11
00341	1	00000621	          	1	0	2015/09/24  04:12
00342	1	00000623	          	1	0	2015/09/24  04:12
00343	1	00000627	          	1	0	2015/09/24  04:12
00344	1	00000624	          	1	0	2015/09/24  04:12
00345	1	00000416	          	1	0	2015/09/24  04:12
00346	1	00000431	          	1	0	2015/09/24  04:29
00347	1	00000084	          	1	0	2015/09/24  04:37
00348	1	00000514	          	1	0	2015/09/24  05:00
00349	1	00000315	          	1	0	2015/09/24  05:07
00350	1	00000293	          	1	0	2015/09/24  05:14
00351	1	00000024	          	1	0	2015/09/24  05:15
00352	1	00000025	          	1	0	2015/09/24  05:19
00353	1	00000116	          	1	0	2015/09/24  05:26
00354	1	00000332	          	1	0	2015/09/24  05:46
00355	1	00000041	          	1	0	2015/09/24  06:04
00356	1	00000204	          	1	0	2015/09/24  06:49
00357	1	00000509	          	1	0	2015/09/24  07:36
00358	1	00000538	          	1	0	2015/09/24  07:43
00359	1	00000530	          	1	0	2015/09/24  07:48
00360	1	00000137	          	1	0	2015/09/24  08:14
00361	1	00000269	          	1	0	2015/09/24  08:15
00362	1	00000343	          	1	0	2015/09/24  08:15
00363	1	00000398	          	1	0	2015/09/24  08:18
00364	1	00000510	          	1	0	2015/09/24  08:30
00365	1	00000528	          	1	0	2015/09/24  08:31
00366	1	00000594	          	1	0	2015/09/24  08:33
00367	1	00000462	          	1	0	2015/09/24  08:37
00368	1	00000585	          	1	0	2015/09/24  08:38
00369	1	00000463	          	1	0	2015/09/24  08:46
00370	1	00000590	          	1	0	2015/09/24  08:49
00371	1	00000592	          	1	0	2015/09/24  08:49
00372	1	00000586	          	1	0	2015/09/24  08:49
00373	1	00000589	          	1	0	2015/09/24  08:54
00374	1	00000269	          	1	0	2015/09/24  09:12
00375	1	00000214	          	1	0	2015/09/24  09:28
00376	1	00000288	          	1	0	2015/09/24  09:35
00377	1	00000576	          	1	0	2015/09/24  09:40
00378	1	00000311	          	1	0	2015/09/24  10:06
00379	1	00000187	          	1	0	2015/09/24  10:40
00380	1	00000566	          	1	0	2015/09/24  10:47
00381	1	00000566	          	1	0	2015/09/24  10:47
00382	1	00000580	          	1	0	2015/09/24  10:56
00383	1	00000415	          	1	0	2015/09/24  10:56
00384	1	00000618	          	1	0	2015/09/24  11:01
00385	1	00000417	          	1	0	2015/09/24  11:08
00386	1	00000619	          	1	0	2015/09/24  11:11
00387	1	00000591	          	1	0	2015/09/24  11:14
00388	1	00000289	          	1	0	2015/09/24  11:18
00389	1	00000548	          	1	0	2015/09/24  11:18
00390	1	00000547	          	1	0	2015/09/24  11:19
00391	1	00000553	          	1	0	2015/09/24  11:19
00392	1	00000226	          	1	0	2015/09/24  11:19
00393	1	00000360	          	1	0	2015/09/24  11:19
00394	1	00000364	          	1	0	2015/09/24  11:20
00395	1	00000617	          	1	0	2015/09/24  11:20
00396	1	00000545	          	1	0	2015/09/24  11:20
00397	1	00000568	          	1	0	2015/09/24  11:20
00398	1	00000442	          	1	0	2015/09/24  11:20
00399	1	00000441	          	1	0	2015/09/24  11:20
00400	1	00000434	          	1	0	2015/09/24  11:20
00401	1	00000549	          	1	0	2015/09/24  11:21
00402	1	00000616	          	1	0	2015/09/24  11:21
00403	1	00000620	          	1	0	2015/09/24  11:21
00404	1	00000433	          	1	0	2015/09/24  11:21
00405	1	00000613	          	1	0	2015/09/24  11:21
00406	1	00000614	          	1	0	2015/09/24  11:21
00407	1	00000611	          	1	0	2015/09/24  11:21
00408	1	00000615	          	1	0	2015/09/24  11:21
00409	1	00000321	          	1	0	2015/09/24  11:21
00410	1	00000573	          	1	0	2015/09/24  11:22
00411	1	00000297	          	1	0	2015/09/24  11:22
00412	1	00000359	          	1	0	2015/09/24  11:22
00413	1	00000572	          	1	0	2015/09/24  11:23
00414	1	00000501	          	1	0	2015/09/24  11:24
00415	1	00000468	          	1	0	2015/09/24  11:24
00416	1	00000470	          	1	0	2015/09/24  11:24
00417	1	00000504	          	1	0	2015/09/24  11:24
00418	1	00000498	          	1	0	2015/09/24  11:25
00419	1	00000502	          	1	0	2015/09/24  11:25
00420	1	00000579	          	1	0	2015/09/24  11:25
00421	1	00000503	          	1	0	2015/09/24  11:26
00422	1	00000248	          	1	0	2015/09/24  11:27
00423	1	00000491	          	1	0	2015/09/24  11:27
00424	1	00000567	          	1	0	2015/09/24  11:27
00425	1	00000295	          	1	0	2015/09/24  11:27
00426	1	00000115	          	1	0	2015/09/24  11:30
00427	1	00000132	          	1	0	2015/09/24  11:31
00428	1	00000450	          	1	0	2015/09/24  11:31
00429	1	00000326	          	1	0	2015/09/24  11:31
00430	1	00000499	          	1	0	2015/09/24  11:31
00431	1	00000314	          	1	0	2015/09/24  11:31
00432	1	00000392	          	1	0	2015/09/24  11:31
00433	1	00000449	          	1	0	2015/09/24  11:31
00434	1	00000325	          	1	0	2015/09/24  11:31
00435	1	00000526	          	1	0	2015/09/24  11:31
00436	1	00000598	          	1	0	2015/09/24  11:32
00437	1	00000605	          	1	0	2015/09/24  11:32
00438	1	00000134	          	1	0	2015/09/24  11:32
00439	1	00000600	          	1	0	2015/09/24  11:32
00440	1	00000602	          	1	0	2015/09/24  11:32
00441	1	00000604	          	1	0	2015/09/24  11:32
00442	1	00000599	          	1	0	2015/09/24  11:32
00443	1	00000601	          	1	0	2015/09/24  11:32
00444	1	00000603	          	1	0	2015/09/24  11:33
00445	1	00000523	          	1	0	2015/09/24  11:33
00446	1	00000559	          	1	0	2015/09/24  11:33
00447	1	00000306	          	1	0	2015/09/24  11:33
00448	1	00000127	          	1	0	2015/09/24  11:33
00449	1	00000086	          	1	0	2015/09/24  11:33
00450	1	00000269	          	1	0	2015/09/24  11:34
00451	1	00000558	          	1	0	2015/09/24  11:34
00452	1	00000554	          	1	0	2015/09/24  11:35
00453	1	00000562	          	1	0	2015/09/24  11:36
00454	1	00000426	          	1	0	2015/09/24  11:36
00455	1	00000050	          	1	0	2015/09/24  11:37
00456	1	00000050	          	1	0	2015/09/24  11:38
00457	1	00000111	          	1	0	2015/09/24  11:40
00458	1	00000443	          	1	0	2015/09/24  11:44
00459	1	00000538	          	1	0	2015/09/24  12:03
00460	1	00000330	          	1	0	2015/09/24  12:08
00461	1	00000234	          	1	0	2015/09/24  12:09
00462	1	00000602	          	1	0	2015/09/15  03:43
00463	1	00000115	          	1	0	2015/09/15  03:44
00464	1	00000498	          	1	0	2015/09/15  03:45
00465	1	00000470	          	1	0	2015/09/15  03:45
00466	1	00000137	          	1	0	2015/09/15  03:46
00467	1	00000134	          	1	0	2015/09/15  03:46
00468	1	00000127	          	1	0	2015/09/15  03:46
00469	1	00000426	          	1	0	2015/09/15  03:46
00470	1	00000111	          	1	0	2015/09/15  03:50
00471	1	00000554	          	1	0	2015/09/15  03:51
00472	1	00000269	          	1	0	2015/09/15  03:53
00473	1	00000343	          	1	0	2015/09/15  03:53
00474	1	00000562	          	1	0	2015/09/15  03:54
00475	1	00000523	          	1	0	2015/09/15  03:56
00476	1	00000238	          	1	0	2015/09/15  04:02
00477	1	00000315	          	1	0	2015/09/15  04:03
00478	1	00000225	          	1	0	2015/09/15  04:03
00479	1	00000416	          	1	0	2015/09/15  04:09
00480	1	00000010	          	1	0	2015/09/15  04:10
00481	1	00000089	          	1	0	2015/09/15  04:11
00482	1	00000384	          	1	0	2015/09/15  04:13
00483	1	00000041	          	1	0	2015/09/15  04:18
00484	1	00000183	          	1	0	2015/09/15  04:25
00485	1	00000340	          	1	0	2015/09/15  04:25
00486	1	00000431	          	1	0	2015/09/15  04:29
00487	1	00000331	          	1	0	2015/09/15  04:37
00488	1	00000084	          	1	0	2015/09/15  04:41
00489	1	00000016	          	1	0	2015/09/15  04:41
00490	1	00000387	          	1	0	2015/09/15  04:43
00491	1	00000116	          	1	0	2015/09/15  04:51
00492	1	00000293	          	1	0	2015/09/15  05:01
00493	1	00000514	          	1	0	2015/09/15  05:02
00494	1	00000421	          	1	0	2015/09/15  05:03
00495	1	00000024	          	1	0	2015/09/15  05:17
00496	1	00000182	          	1	0	2015/09/15  05:19
00497	1	00000025	          	1	0	2015/09/15  05:19
00498	1	00000332	          	1	0	2015/09/15  05:59
00499	1	00000530	          	1	0	2015/09/15  07:37
00500	1	00000539	          	1	0	2015/09/15  07:41
00501	1	00000536	          	1	0	2015/09/15  08:15
00502	1	00000528	          	1	0	2015/09/15  08:27
00503	1	00000586	          	1	0	2015/09/15  08:38
00504	1	00000589	          	1	0	2015/09/15  08:41
00505	1	00000288	          	1	0	2015/09/15  08:42
00506	1	00000576	          	1	0	2015/09/15  08:43
00507	1	00000510	          	1	0	2015/09/15  08:43
00508	1	00000584	          	1	0	2015/09/15  08:44
00509	1	00000579	          	1	0	2015/09/15  08:50
00510	1	00000590	          	1	0	2015/09/15  08:54
00511	1	00000593	          	1	0	2015/09/15  08:58
00512	1	00000593	          	1	0	2015/09/15  08:58
00513	1	00000398	          	1	0	2015/09/15  09:00
00514	1	00000214	          	1	0	2015/09/15  09:14
00515	1	00000187	          	1	0	2015/09/15  09:47
00516	1	00000548	          	1	0	2015/09/15  10:33
00517	1	00000547	          	1	0	2015/09/15  10:33
00518	1	00000585	          	1	0	2015/09/15  10:50
00519	1	00000417	          	1	0	2015/09/15  10:58
00520	1	00000594	          	1	0	2015/09/15  11:03
00521	1	00000415	          	1	0	2015/09/15  11:05
00522	1	00000462	          	1	0	2015/09/15  11:05
00523	1	00000580	          	1	0	2015/09/15  11:05
00524	1	00000509	          	1	0	2015/09/15  11:07
00525	1	00000566	          	1	0	2015/09/15  11:11
00526	1	00000592	          	1	0	2015/09/15  11:11
00527	1	00000591	          	1	0	2015/09/15  11:20
00528	1	00000204	          	1	0	2015/09/15  11:20
00529	1	00000463	          	1	0	2015/09/15  11:20
00530	1	00000360	          	1	0	2015/09/15  11:20
00531	1	00000364	          	1	0	2015/09/15  11:20
00532	1	00000545	          	1	0	2015/09/15  11:20
00533	1	00000553	          	1	0	2015/09/15  11:20
00534	1	00000567	          	1	0	2015/09/15  11:21
00535	1	00000549	          	1	0	2015/09/15  11:21
00536	1	00000248	          	1	0	2015/09/15  11:21
